Unnamed: 0,url,label,result
300098,https://www.t-ender.co.uk/explayers/cox.htm,0,0
127020,https://www.absoluteastronomy.com/topics/Pierre_Dansereau,0,0
138305,https://www.animelyrics.com/jpop/,0,0
269134,https://www.oregonlive.com/traffic/,0,0
241584,https://www.manta.com/c/mmccd6m/fort-wayne-pubc-trnsprtn-corp,0,0
288442,https://www.sfcm.edu/departments/composition.aspx,0,0
137637,https://www.amiright.com/album-covers/the-beatles-the-white-album-parodies/,0,0
224566,https://www.jload.info/2011/scandal-haruka/,0,0
124596,https://www.4shared.com/file/KeZR8g7Q/Twixtor_5_.html,0,0
22568,https://www.dbs.umt.edu/people/gradStudents.php,0,0
320782,https://www.waymarking.com/waymarks/WM9456_Montreal_Boer_War_Memorial_Montreal_Quebec,0,0
223521,https://www.jazzmusicarchives.com/pat-martino--undeniable-live-at-blues-alley(live).aspx,0,0
174569,https://www.docstoc.com/docs/31971781/JIM-ARNESON-AUCTIONS,0,0
98071,https://www.simple.wikipedia.org/wiki/Category:1960_births,0,0
262716,https://www.newsmeat.com/political_donations_by_zip_code/60202.php,0,0
224411,https://www.jigsaw.com/scid8509392/mary_mattatall.xhtml,0,0
72405,https://www.missgrandslam.com/,0,0
110983,https://www.uk.ask.com/question/when-was-fiddlers-ferry-power-station-built,0,0
286112,https://www.sbnation.com/ncaa-basketball/players/100754/marshall-henderson,0,0
310148,https://www.tripadvisor.com/Restaurant_Review-g155032-d703213-Reviews-Chez_Cora_Dejeuners-Montreal_Quebec.html,0,0
166965,https://www.comicsalliance.com/2010/12/22/walker-texas-chuck-norris-walker-texas-ranger/,0,0
299399,https://www.superlawyers.com/new-york-metro/lawyer/Peter-S-Goodman/ab66b7e4-495d-44ec-b6a7-c198671b05ca.html,0,0
33883,https://www.en.wikipedia.org/wiki/Goldstein_(surname),0,0
216409,https://www.imdb.com/name/nm0000633/bio,0,0
197055,https://www.findradio.us/displayradio-36121.htm,0,0
296910,https://www.squidoo.com/best-martialartist-ever,0,0
114238,https://www.vimeo.com/6627475,0,0
20028,https://www.content.usatoday.com/community/tags/topic.aspx?req=tag&pg=2&tag=Royce%20Clayton,0,0
292012,https://www.solidsignal.com/pview.asp?p=CM2000-WL-4050&d=Cellphone-Mate-CM2000-WL-40-Dual-Band-Mobile-Amplifier-Complete-Kit-40-dB-(CM-2000-WL-40),0,0
254214,https://www.mylife.com/c-1281896711,0,0
226383,https://www.kayhicksward.com/,0,0
188990,https://www.facebook.com/pages/RBC-Capital-Markets/109446335748951,0,0
174475,https://www.docstoc.com/docs/15191069/Presentation---World-Federation-of-Hemophilia,0,0
10482,https://www.bma-design.blogspot.com/,0,0
237188,https://www.liveradioblog.net/roi-heenok-.html,0,0
150356,https://www.biographi.ca/009004-119.01-e.php?BioId=40417,0,0
115280,https://www.wareseeker.com/free-jehane-benoit-recipes/,0,0
73843,https://www.montrealstreetfashion.blogspot.com/,0,0
275577,https://www.prleap.com/pr/5549/,0,0
45404,https://www.familytreemaker.genealogy.com/users/v/o/l/Laura-M-Voltin/COL4-0043.html,0,0
195765,https://www.filecrop.com/Sherlock-Holmes-and-the-Mystery-of-Osborne-House-nds.html,0,0
199552,https://www.footballworldcupbrazil2014.com/NationalTeamMexico.html,0,0
80641,https://www.njcaausabaseball.wordpress.com/roster/paul-davis-rhp/,0,0
58947,https://www.indianhillsreliefsociety.blogspot.com/2011/05/david-bednar-small-simple-things.html,0,0
107184,https://www.too.blogspot.com/,0,0
113046,https://www.usparks.about.com/library/miniplanner/blfortdonelsonnb.htm,0,0
175029,https://www.docstoc.com/docs/77539275/Lifetime-Management-of-Power-Transformers,0,0
189130,https://www.facebook.com/pages/SUGAR-SAMMY/16876285974,0,0
175525,https://www.downloadfree.net/584/dl/noisecontrollers+astral.html,0,0
106466,https://www.thirtydollardatenight.com/Date_Details/Cook+dinner+together+-+naked!,0,0
105724,https://www.thenobleidiot.blogspot.com/,0,0
327978,https://www.yelp.com/biz/brazilian-jiu-jitsu-unlimited-san-diego,0,0
259726,https://www.myspace.com/video/vid/1368073095,0,0
198785,https://www.flixster.com/movie/grandview-usa,0,0
316105,https://www.ussoccer.com/News/Federation-Services/2010/05/President-Clinton-Hosts-USA-Bid-Board-Members-in-Effort-to-Bring-FIFA-World-Cup-to-United-States.aspx,0,0
148444,https://www.beachcalifornia.com/spca/fitness-health-clubs/oakland/1-24-hour-fitness-piedmont-fit-lite-510-595-2400.html,0,0
34413,https://www.en.wikipedia.org/wiki/I_Am_Legend_(film),0,0
95794,https://www.schickes.mobi/,0,0
163373,https://www.cineworld.co.uk/films/comingsoon,0,0
25630,https://www.duckduckgo.com/1/c/American_football_punters,0,0
161690,https://www.champlainonline.com/cavaliers/basketball-mens,0,0
147161,https://www.baseball-reference.com/minors/player.cgi?id=lacock001ral,0,0
155179,https://www.buddytv.com/frankie-abernathy.aspx,0,0
172926,https://www.dialogic.com/default.htm,0,0
211848,https://www.hockeyshare.com/tournaments/?loc=CA,0,0
72495,https://www.missourilaserdentist.com/,0,0
202785,https://www.gameinformer.com/b/features/archive/2011/11/18/rainbow-6-patriots-what-ubisoft-is-bringing-to-multiplayer.aspx,0,0
329973,https://www.youtube.com/watch?v=5JLXq75SArY,0,0
24023,https://www.dictionary.sensagent.com/étienne-théodore+pâquet/en-en/,0,0
327860,https://www.yelp.ca/biz/little-sheep-mongolian-hot-pot-montreal,0,0
1530,https://www.variety.com,0,0
271583,https://www.pearsonsflorist.com/,0,0
15101,https://www.careers.state.gov/students/,0,0
341825,https://www.websolutions.tsd-inc.com/danjor/TravelGuide/sir-donald-sangster-international-airport.aspx,0,0
304419,https://www.themiaa.com/sports/fball/2011-12/TVschedule,0,0
146586,https://www.baseball-almanac.com/players/player-d.shtml,0,0
215818,https://www.ilike.com/artist/Bootsauce/track/Whatcha%27+Need,0,0
234038,https://www.linkedin.com/in/davetomello,0,0
287070,https://www.scribd.com/doc/25115298/Panarchy-on-the-plateau-Modeling-prehistoric-settlement-pattern-land-use-and-demographic-change-on-the-Pajarito-Plateau-New-Mexico,0,0
181730,https://www.equestrianmag.com/article/eric-lamaze-canada-wellington-01-08.html,0,0
43212,https://www.espn.go.com/college-football/team/roster/_/id/142/missouri-tigers,0,0
233454,https://www.linkedin.com/company/the-clorox-company,0,0
113448,https://www.velonews.competitor.com/2011/09/news/hesjedal-is-top-canadian-at-grand-prix-cycliste-de-montreal_191836,0,0
84311,https://www.pc.ign.com/objects/855/855444.html,0,0
183687,https://www.examiner.com/swing-and-big-band-in-national/diana-krall-to-performed-solo-at-the-montreal-jazz-festival,0,0
51562,https://www.genforum.genealogy.com/hosey/messages/372.html,0,0
152195,https://www.blurtit.com/q447738.html,0,0
67029,https://www.litldarlins.com/,0,0
294104,https://www.spoke.com/dir/p/leslie/james,0,0
177915,https://www.ec21.com/ks-p15d-25-1/,0,0
32682,https://www.en.wikipedia.org/wiki/Dialogic_Corporation,0,0
113839,https://www.videoeta.com/movie/28388,0,0
95131,https://www.sabres.nhl.com/club/player.htm?id=8467905,0,0
316797,https://www.vdacs.virginia.gov/livestock/goatgrades.shtml,0,0
16732,https://www.childrenscharityfund.org/hospitals.html,0,0
311114,https://www.trustdeedinvestment.com/,0,0
229039,https://www.last.fm/music/B%C3%A9atrice+Bonifassi,0,0
204593,https://www.glassdoor.com/Reviews/Dupont-Company-Reviews-E215_P8.htm,0,0
117822,https://www.wiki.answers.com/Q/Who_was_Papineau,0,0
80843,https://www.noolmusic.com/utube_live/cartoon_network_studios_cartoo.php,0,0
221232,https://www.insidemnsoccer.com/2011/02/28/an-interview-with-montreal-impact-head-coach-marc-dos-santos-nasl-mls/,0,0
305555,https://www.thinkbabynames.com/meaning/1/George,0,0
58834,https://www.incestmainstreamclip.blogspot.com/2009/07/bliss-1985.html,0,0
6226,https://www.ballparks.com/,0,0
68959,https://www.m.naplesnews.com/news/2004/jan/23/ndn_honor_roll__jan__23__2004/,0,0
201407,https://www.freedomfcu.org/,0,0
211508,https://www.hockeydraftcentral.com/1983/83154.html,0,0
25606,https://www.duckduckgo.com/1/c/African_American_television_actors,0,0
161669,https://www.champagneappraisals.com/,0,0
341814,https://www.vaniercollege.omnivox.ca/,0,0
72737,https://www.mlsinmontreal.blogspot.com/,0,0
161253,https://www.chacha.com/question/how-many-episodes-of-quantum-leap-are-there,0,0
188425,https://www.facebook.com/pages/Lesbians-on-Ecstasy/112557788757383,0,0
185038,https://www.facebook.com/TheDiesel,0,0
107807,https://www.tour.suite703.com/scenes/adam_russo_and_dodger_wolf/11794/,0,0
275923,https://www.profilecanada.com/companydetail.cfm?company=109730_Ivanhoe_Cambridge_Montral_QC,0,0
108857,https://www.tulsadrillers.mlblogs.com/2011/08/29/drillers-tulsa-to-host-2012-texas-league-all-star-game/,0,0
78746,https://www.nathanbedfordforrest.net/,0,0
113191,https://www.v-m-p.blogspot.com/2011/03/bob-morris-by-russ-warner.html,0,0
174897,https://www.docstoc.com/docs/62494868/Winslow-Information,0,0
24542,https://www.disneydvd.disney.go.com/disney-channel.html,0,0
12489,https://www.burbank-ca-3.a2zcity.com/,0,0
44015,https://www.events.la.com/burbank-ca/venues/show/572783-abcdisney-studios,0,0
327209,https://www.yellowpages.ca/bus/Quebec/Anjou/Hartco-Corporation/2309751.html,0,0
260279,https://www.nap.edu/openbook.php?isbn=0309036925,0,0
342887,https://www.vaibhavind.com/,0,0
178756,https://www.ehow.com/how_2038517_road-trip-along-route-missouri.html,0,0
297439,https://www.startiger.com/a2z.php?a=D&s=10000&total=13270,0,0
284494,https://www.rottentomatoes.com/m/sunday_school_musical/,0,0
150174,https://www.billleonebookseller.com/authors.php?browseLetter=G,0,0
175215,https://www.dom.com/business/electric-transmission/index.jsp,0,0
31948,https://www.en.wikipedia.org/wiki/Charlie_Beamon,0,0
78994,https://www.ncgenweb.us/harnett/descstewart2.html,0,0
162203,https://www.chefdb.com/nm/3075/,0,0
319837,https://www.vouchercodes.co.uk/most-wanted/the-savoy-hotel-re-opens-but-ramsay-s-savoy-grill-remains-closed-4460.html,0,0
51437,https://www.genforum.genealogy.com/ferguson/messages/8957.html,0,0
319772,https://www.voldaobscura.com/,0,0
241600,https://www.manta.com/c/mmcl5tb/bill-hannan-agency,0,0
318452,https://www.view.com.au/handmark,0,0
221652,https://www.internationalairportguide.com/kansas_city_mci.html,0,0
243387,https://www.mapquest.com/maps?address=131+Messalonskee+High+Dr&city=Oakland&state=ME&zipcode=04963,0,0
175054,https://www.docstoc.com/docs/87488232/New-York-Architectural-Terra-Cotta-Company,0,0
74275,https://www.movies.about.com/library/weekly/bltheiceharvestpicsa.htm,0,0
311206,https://www.tsn.ca/cfl/story/?id=326222,0,0
62260,https://www.joint-ventureads.com/,0,0
51340,https://www.genforum.genealogy.com/crowder/page8.html,0,0
215187,https://www.iccsafe.org/,0,0
130499,https://www.allfreeessays.com/essays/Cherie-Carter-Scotts-Rules-Life/2924.html,0,0
163873,https://www.city-data.com/forum/ohio/251024-research-lima-kewpee.html,0,0
14822,https://www.canadianprorodeohalloffame.com/inductees.php?showall=true,0,0
220568,https://www.indonesiamatters.com/25/chinese-deaths-in-the-196566-pogroms/,0,0
127268,https://www.absoluteastronomy.com/topics/Supermarkets_in_the_United_Kingdom,0,0
305633,https://www.thisisull.com/people/jghassal.html,0,0
344676,https://www.ladyprimrose.com/,0,0
111398,https://www.uk.eurosport.yahoo.com/10102011/58/euro-2012-qual-worthington-quits-northern-ireland.html,0,0
125421,https://www.abebooks.com/Joy-Sex-Noble-Tim-Webster-Fletcher/3636932779/bd,0,0
172292,https://www.deltathetasigma.com/,0,0
78786,https://www.national.citysearch.com/review/636824330,0,0
240886,https://www.malianteocristiano.com/foros/f9/discografia-de-divinefire-5438/,0,0
225395,https://www.juggle.com/311,0,0
210900,https://www.hms.harvard.edu/dms/BBS/fac/Shiya.php,0,0
255079,https://www.mylife.com/c-817141497,0,0
249724,https://www.monkbar.com/,0,0
342554,https://forums.devshed.com/,0,0
340835,https://www.yourbittorrent.com/?q=wwe-survivor-series,0,0
148693,https://www.beenverified.com/p/joseph+metzger,0,0
140036,https://www.answers.com/topic/wall-to-wall,0,0
205140,https://www.gobearkats.com/SportSelect.dbml?DB_OEM_ID=19900&SPID=11358&SPSID=93025,0,0
184275,https://www.eyrie.org/~eagle/reviews/books/0-553-28252-2.html,0,0
97328,https://www.shareme.com/programs/secret/city-3d-chat,0,0
148828,https://www.behindthevoiceactors.com/voice-compare/Snow-White/Witch/,0,0
322582,https://www.whosdatedwho.com/tpx_28605/suzanne-cloutier/,0,0
86860,https://www.pikanchi-double.livejournal.com/,0,0
72694,https://www.mlb.mlb.com/team/player.jsp?player_id=430831,0,0
187230,https://www.facebook.com/pages/Bank-of-Montreal/108192612541975,0,0
3407,https://www.arthistory.as.nyu.edu/object/JuliaRobinson.html,0,0
101714,https://www.starskyandhutchmovie.warnerbros.com/?fromtout=movies_a4,0,0
178144,https://www.economist.com/node/21532052,0,0
264801,https://www.noc.fi/olympiahistoria/kisasivut/vancouver-kisasivut/in_english/ice_hockey_men/,0,0
318265,https://www.videosurf.com/slim-pickens-212785,0,0
161853,https://www.charlesrknight.com/,0,0
230551,https://www.lead411.com/company_LeevacShipyardsInc_495689.html,0,0
317171,https://www.veromi.com/FL/Juliana-Mason.aspx,0,0
119039,https://www.wn.com/CommunityAmerica_Credit_Union_TV_Spot_2010_Jen,0,0
49638,https://www.freepages.genealogy.rootsweb.ancestry.com/~parrott/countyrecords/countylunenburgrecords.shtml,0,0
267368,https://www.oddjack.com/2009/apparently-los-angeles-didnt-want-david-beckham-back-07-20.php,0,0
93823,https://www.ridz.sg/blog/2010/11/introducing-wokai-org-microfinancing-in-china/,0,0
11201,https://www.books.google.com/books/about/African_American_women_playwrights.html?hl=EN&id=vsDfyU64MNEC,0,0
77651,https://www.my-malta.com/interesting/chzammit.html,0,0
198371,https://www.flixster.com/actor/aline-towne-photos,0,0
214071,https://www.hpl.hp.com/open_innovation/cloud_collaboration/,0,0
135029,https://www.amazon.com/My-Husband-Betty-Love-Crossdresser/dp/1560255153,0,0
261509,https://www.nebraskaherefords.com/members/,0,0
129952,https://www.alibaba.com/product-gs/302021537/Kinglong_Bus_Brand.html,0,0
79074,https://www.nebraska.hometownlocator.com/ne/cass/oreapolis.cfm,0,0
82835,https://www.openjurist.org/181/f3d/891/eunice-hill-v-kansas-city-area-transportation-authority-,0,0
315425,https://www.usatoday.com/topics/more+articles/stanley+miller,0,0
189500,https://www.facebook.com/pages/Tommy-Joe-Ratliff/207027459604,0,0
254849,https://www.mylife.com/c-38746196,0,0
305586,https://www.thirdage.com/news/indianapolis-colts-tight-end-dallas-clark-suffers-wrist-injury-miss-rest-season_10-22-2010,0,0
41319,https://www.en.wikiquote.org/wiki/Hamlet,0,0
141655,https://www.archive.org/stream/ulsterjournalofa02ulstiala/ulsterjournalofa02ulstiala_djvu.txt,0,0
129455,https://www.akufen.ca/,0,0
111196,https://www.uk.ask.com/wiki/List_of_British_generals,0,0
27693,https://www.en-gb.facebook.com/suburbannoizerecords,0,0
149321,https://www.bestgore.com/murder/robert-andrew-berdella-kansas-city-butcher/attachment/robert-andrew-berdella-kansas-city-butcher-12/,0,0
185813,https://www.facebook.com/event.php?eid=141366149217526,0,0
188935,https://www.facebook.com/pages/Platte-County-Missouri-Emergency-Management/95811097403,0,0
21348,https://www.csalexis.hubpages.com/hub/Pyrography-Exhibit-Andrews-North-Carolina,0,0
292993,https://www.soundstage.com/revequip/oracle_si1000.htm,0,0
249538,https://www.molsoncoorssettlement.com/?q=node/1,0,0
4244,https://www.articles.sfgate.com/keyword/david-murray,0,0
32319,https://www.en.wikipedia.org/wiki/County_of_Marche,0,0
9261,https://www.blog.mixonline.com/audiobites/2011/01/19/roger-nichols-needs-your-help/,0,0
154170,https://www.brightscope.com/401k-rating/149645/Majestic-Steel-Usa-Inc/151908/Majestic-Steel-Usa-Inc-401K-Profit-Sharing-Plan-Trust/,0,0
257739,https://www.myspace.com/dcfansite4ever/blog/177833057,0,0
183032,https://www.evri.com/person/emma-robinson-0x59e74e,0,0
96637,https://www.seatgeek.com/cirque-eloize-miami-tickets/,0,0
139811,https://www.answers.com/topic/seasick-steve,0,0
73340,https://www.monroepennsylvania.com/,0,0
324288,https://www.woodsmillvillage.com/,0,0
243214,https://www.manymind.com/,0,0
114326,https://www.vincent82.com/,0,0
54769,https://www.harvestmoon.wikia.com/wiki/Harvest_Moon:_DS,0,0
300378,https://www.tamilnet.com/art.html?catid=79&artid=20700,0,0
332882,https://www.youtube.com/watch?v=R5wOZ18ij0Q,0,0
49128,https://www.freepages.genealogy.rootsweb.ancestry.com/%7Elouislarocque/canadae.htm,0,0
132536,https://www.amazon.com/Achla-Designs-SBM-02-Bracket-Double/dp/B003KVVF46,0,0
339433,https://www.skysports.com/football/news/12017/6937596/Levein-explains-Fletcher-stance,0,0
41827,https://www.encyclopedia2.thefreedictionary.com/Communist+Party+of+China,0,0
204814,https://www.globalsecurity.org/military/industry/lock-mart.htm,0,0
236869,https://www.lirtex.com/,0,0
30763,https://www.en.wikipedia.org/wiki/Bruce_Springsteen,0,0
51153,https://www.genforum.genealogy.com/beaudry/page2.html,0,0
161736,https://www.channelcanada.com/Article4618.html,0,0
206219,https://www.gotickets.com/concert/hershey_felder.php,0,0
133036,https://www.amazon.com/Bugs-VHS-Mel-Blanc/dp/630196716X,0,0
25306,https://www.dramselindistress.com/,0,0
112764,https://www.users6.nofeehost.com/aldenh/112.html,0,0
260201,https://www.namesdir.com/F_Joseph,0,0
79491,https://www.new.waterregime.com/,0,0
215768,https://www.ikfkickboxing.com/News03April.htm,0,0
37940,https://www.en.wikipedia.org/wiki/Paul_Clark_(Christian_musician),0,0
230115,https://www.lawyers.com/Virginia/Virginia-Beach/Dale-Truitt-Berrett-1744124-a.html,0,0
183702,https://www.examiner.com/tv-in-oklahoma-city/ou-vs-texas-tech-ncaa-football-schedule-tv-time-and-coverage,0,0
40519,https://www.en.wikipedia.org/wiki/Union_des_forces_progressistes_(Canada),0,0
198970,https://www.flvplayer4free.com/,0,0
296641,https://www.sportspool.com/football/nfl_history/newyork_giants.php,0,0
263407,https://www.nfldraftscout.com/ratings/dsprofile.php?pyid=16464&draftyear=2007&genpos=WR,0,0
330961,https://www.youtube.com/watch?v=CSyMCSKRbVw,0,0
321094,https://www.webgenaustralia.com/births-deaths-marriages.html,0,0
157228,https://www.canadianartgroup.com/Marcelle_Ferron,0,0
138119,https://www.angelfire.com/sd/hardie/Coyle.html,0,0
138228,https://www.animalshelter.org/shelters/Humane_Society_of_Cherokee_County_rId4677_rS_pC.html,0,0
243227,https://www.mapforums.com/find-location-name-through-longitude-latitude-3773.html,0,0
161185,https://www.cgw.com/Press-Center/News/2011/Walt-Disney-Animation-Studios-Announces-Open-Sou.aspx,0,0
255876,https://www.mylife.com/juliasimonerobinson,0,0
244167,https://www.marxists.org/history/erol/ca.secondwave/index.htm,0,0
79383,https://www.new.music.yahoo.com/excruciating-terror/,0,0
285794,https://www.sappi.com/,0,0
330087,https://www.youtube.com/watch?v=66PPJDSNt4Q,0,0
275780,https://www.pro-football-reference.com/players/P/PickBr20.htm,0,0
261786,https://www.netflix.com/Movie/Hollywoodland/70051669,0,0
73864,https://www.moodybluestoday.com/,0,0
84502,https://www.pediaview.com/openpedia/Washington_Huskies_football,0,0
284997,https://www.ruralroutes.com/5651.html,0,0
252045,https://www.mp3raid.com/music/miquel_brown_so_many_men_so_little_time.html,0,0
221804,https://www.inthemix.com.au/forum/showthread.php?t=200475,0,0
156928,https://www.canada.com/sports/Jays+Farrell+taken+hospital+with+muscle+pain/5309398/story.html,0,0
282802,https://www.rock-lion.nl/cd.html,0,0
18948,https://www.commons.wikimedia.org/wiki/Category:1978_births,0,0
279543,https://www.realtor.com/property-search/Orange-Park_FL/Majestic-View-Ln?source=web,0,0
321314,https://www.websters-online-dictionary.org/definitions/William?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=William&sa=Search,0,0
34621,https://www.en.wikipedia.org/wiki/Jack_Southworth,0,0
270443,https://www.panelphysicians.com/Pages/MontrealDirections.htm,0,0
232381,https://www.lhaasdav.com/learningcenter/townships.html,0,0
291028,https://www.slovenia.alloexpat.com/slovenia_information/government_slovenia.php,0,0
21445,https://www.cullenisprime.com/?p=570,0,0
327082,https://www.yellowbook.com/profile/jean-denis-boucher-md-faad_1850470900.html,0,0
305,https://www.goodreads.com,0,0
194541,https://www.faqs.org/abstracts/Business/Belmac-Corp-Marion-Merrell-Dow-Inc.html,0,0
39295,https://www.en.wikipedia.org/wiki/Short_selling,0,0
222631,https://www.isuresults.com/bios/isufs00012567.htm,0,0
175182,https://www.dojos.com/giotis/,0,0
169925,https://www.culturalianet.com/art/ver_e.php?nombre=13805,0,0
150034,https://www.bilderberg.org/2006.htm,0,0
105744,https://www.theofficialpageof.com/garrett-backstrom/,0,0
138003,https://www.angelfire.com/ga3/gretasplace/Resources/BDMs/Byers/Byersb5.html,0,0
138120,https://www.angelfire.com/sk/syukhtun/everett.html,0,0
303089,https://www.thefreedictionary.com/Composers,0,0
42453,https://www.english.turkcebilgi.com/Peru+national+football+team,0,0
210269,https://www.hindudharmaforums.com/archive/index.php?t-589.html,0,0
281597,https://www.reverbnation.com/jasonyoung,0,0
37357,https://www.en.wikipedia.org/wiki/Municipality,0,0
263221,https://www.nexuslearning.net/books/Elements_of_Lit_Course4/Collection%203/Charming%20Billy%20p1.htm,0,0
166722,https://www.coloribus.com/focus/anti_aids_best_ads/,0,0
201498,https://www.freelancer.com/projects/Translation/From-English-Standard-Hindi-Translation.html,0,0
23962,https://www.dictionary.sensagent.com/seminaire+catholique/fr-fr/,0,0
268760,https://www.oocities.org/handwriting_ink/QA.html,0,0
122904,https://www.123people.com/s/emel+canser,0,0
216254,https://www.imdb.com/company/co0089587/,0,0
127580,https://www.academickids.com/encyclopedia/index.php/Indiana_University_Bloomington,0,0
188497,https://www.facebook.com/pages/Louise-Thibault/124113584288120,0,0
278714,https://www.rantandrave.co.uk/,0,0
321890,https://www.wexnerfoundation.org/Default.aspx?tabid=112,0,0
203449,https://www.geckogo.com/Guide/Japan/Okinawa-Region/Hateruma-jima/,0,0
